id,name,address,phone,website,therapy_types,insurance_accepted,diagnoses_treated,age_groups
f17e37c3-c6fb-4b45-9e3b-b17a9008385a,Cortica,"21515 Hawthorne Blvd Torrance, CA 90503-6501",424-571-2618,https://www.corticacare.com/locations/ca/glendale,['ABA therapy'],Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
83bfef4c-1468-4ad2-8fcb-bbb3533a7b03,"Creative Behavioral Consultants, Inc.","{""zip"": ""91367"", ""city"": ""Woodland Hills"", ""state"": ""CA"", ""street"": ""22055 Clarendon St # 208""}",818-932-9644,https://www.cbc-autism.com/,"['ABA therapy', 'Parent training']","{Medi-Cal, Aetna, Anthem BlueCross, Beacon Health Options, BlueCross of California, Cigna, Evernorth, Gold Coast Health Plan, Health Net, LA Care, Magellan Healthcare, MHN a Health Net Company, Molina Healthcare, United Behavioral Health}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""All Ages""]"
1a133a2f-0c5f-42db-8557-e1f303e9dda7,Cubik Minds,"20936 Devonshire Street Suite C Chatsworth, CA 91311",707-737-3737,https://www.cubikminds.com/,['ABA therapy'],"Medi-Cal, Private Pay","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
e35158dc-6537-4abc-a314-a27ed723d1b2,Danielle M. Cirrone,"9415 Culver Blvd #160, Culver City,, CA 90232",424-385-8404,https://www.daniellemcirroneslp.com/,['Speech therapy'],Private Pay,"[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
45ce81ec-a5db-4228-b925-418c5eff7a07,DG Therapy Group,"12411 Slauson Ave, Whittier,, CA 90606",562-693-5449,https://dgtherapy.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']","Medi-Cal only through Kaiser, Private Insurance: Kaiser, Blue Cross, Blue Shield, United Healthcare","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
5681c478-16ee-41c9-b747-5b35d0f0edad,DG Therapy Group,"12411 Slauson Ave, Whittier, CA 90606",562-693-5449,https://dgtherapy.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']","Medi-Cal only through Kaiser, Private Insurance: Kaiser, Blue Cross, Blue Shield, United Healthcare","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
f8add5b8-ee72-4ae7-a479-7d51d2a962a1,Dream Big Children’s Center,"612 S Myrtle Ave
Monrovia CA 91016-3406",626-775-7888,https://dreambigchildren.com/,['ABA therapy'],"Regional Center, Private Pay, Medi-Cal, Blue Cross, Blue Shield, Anthem, L.A. , Health Net, MHN, Magellan Health","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5""]"
37db649d-7404-4987-9fcc-f3d5a71781e7,DV Therapy,"1080 S La Cienega Blvd #208, Los Angeles,, CA 90035",323-426-6402,https://www.dvtherapy.com/,"['ABA therapy', 'Speech therapy', 'Occupational therapy']",Private Insurance,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
27c12acd-c902-41df-834b-cdb339e84b7a,DV Therapy,"410 E Merced Ave Unit E West Covina, Ca 91790",323-426-6402,https://www.dvtherapy.com/,"['ABA therapy', 'Speech therapy', 'Occupational therapy']", Private Pay,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
3636ef10-c669-477c-b3d9-8c2086de2918,DV Therapy,"11627 Telegraph Rd #125, Santa Fe Springs,, CA 90670",323-426-6402,https://www.dvtherapy.com/,"['ABA therapy', 'Speech therapy', 'Occupational therapy']",Private Insurance,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
52b62ade-f2d6-4cfb-81b7-d3c921afcd6f,Empowering Families,"504 W Baseline Rd., Suite A Glendora, CA 91740",626-512-5292,https://www.empowering-families.com/,"['Occupational therapy', 'Physical therapy']",Private Insurance,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
b1deea57-ef55-41dc-9fa4-bd6c942ff530,Enrichment Intervention Family Center,"21051 Warner Center Lane, Suite 100 Woodland Hills, CA 91367",424-400-4119,https://eifcenter.com/,"['ABA therapy', 'Early Intervention', 'Parent Training', 'Social Skills']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
376e83d6-061f-484b-a81b-dca71fca1c0b,Exceptional Children Foundation,"{""zip"": ""90230"", ""city"": ""Culver City"", ""state"": ""CA"", ""street"": ""10918 Barman Ave""}",310-773-9371,https://ecf.net/,"['Speech therapy', 'Occupational therapy', 'Educational therapy']",{},"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""All Ages""]"
13b56cda-2282-4d03-84b5-390e411bb3e8,Fabi Moy Speech Pathology,"3816 Woodruff Ave #201, Long Beach,, CA 90808",562-260-8627,https://fabimoy.com/,"['Speech therapy', 'Feeding therapy']",Private Pay,"[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5""]"
c18dc9b9-1f5f-4389-b7fe-e347943ea047,Familias First,"222 E. Las Tunas Drive, San Gabriel, CA 91776",626-320-1317,https://familiasfirst.com/,['ABA therapy'],"Medi-Cal, Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
70dd31ac-48ab-46e8-a5c8-93b3e5219fb2,Familias First: Tello & Associates Corporation,"{""zip"": ""91776"", ""city"": ""San Gabriel"", ""state"": ""CA"", ""street"": ""222 E Las Tunas Dr""}","626-444-4840, 626-320-1317",http://www.familiasfirst.com/,['ABA therapy'],"Regional Center, Private Pay","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
4961e8b0-a806-41bb-959c-7603e6b27030,Family Care Spectrum Therapies,"{""zip"": ""90230"", ""city"": ""Culver City"", ""state"": ""CA"", ""street"": ""5800 Hannum Ave suite b""}",323-828-9551,https://www.familycarest.com/,"['ABA therapy', 'Parent training']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
762ce4a7-3bef-405a-8b05-a7fe134a047b,Family First Speech & Language Center,"2700 E. Foothill Blvd Suite 201, Pasadena CA 91107",818-960-7002,https://www.familyfirstslc.com/,['Speech therapy'],"Regional Center, Private Pay","[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5""]"
d6cfef27-0496-4291-a52d-f0c9fb17af51,FirstSteps for Kids,"3280 Motor Ave Suite 110, Los Angeles, CA 90034",424-672-6700,https://firststepsforkids.com/,"['ABA therapy', 'Feeding therapy', 'Social skills training']","Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
e48ea80a-98e0-4d57-8489-f7024c704c65,"Firststeps For Kids, Inc.","5741 Las Virgenes Rd, Calabasas, CA 91302",818-712-8250,https://firststepsforkids.com/,"['ABA therapy', 'Feeding therapy', 'Social skills training']","Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
a767cf76-31bf-4d81-b3c2-c5c375ea3a4d,"Flex Learning, Llc","{""zip"": ""90807"", ""city"": ""Long Beach"", ""state"": ""CA"", ""street"": ""3777 Long Beach Blvd #400""}",562-661-8900,http://www.learningtreetherapy.com/,"['ABA therapy', 'Parent training']",{Anthem},"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
4afc59f0-3aae-431a-8202-d7cfaa01d495,FMRC Health Group,"1626 Centinela Ave Suite 108, Inglewood, CA, 90302",323-229-6025,https://fmrchealth.com/,"['Speech therapy', 'Feeding therapy']","Private Insurance: North Los Angeles County Regional Center, Westside Regional Center, Signa, Optum, United Healthcare","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
c88b8cfa-40bd-4a46-aec7-30b579609174,"Foothill Child Development Services, Inc.","{""zip"": ""91406"", ""city"": ""Van Nuys"", ""state"": ""CA"", ""street"": ""16946 Sherman Way""}",818-353-3772,http://www.foothillchild.com/,"['ABA therapy', 'Social skills', 'Parent training']",Private Insurance,"[""Autism Spectrum Disorder"", ""Other"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
3365bf0f-9b3b-4ef1-bfd1-3b13c15f61ad,Forward Behavior,"In-Home, Virtual",323-825-7172,https://www.forwardbehavior.com/,"['ABA therapy', 'Physical therapy', 'Early intervention', 'Adaptive skills training', 'Functional behavior assessment']","Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
19b74292-6bb3-42ab-bdd3-09bc8a248c47,"Forward Behavior & Play, LLC",In home or at school,323-825-7172,https://www.forwardbehavior.com/,['ABA therapy'],"Medi-Cal, Private Insurance, Private Pay","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
92348126-6366-451f-9a29-f640728adef5,"Forward Behavior & Play, LLC",In home or at school,323-825-7172,https://www.forwardbehavior.com/,['ABA therapy'],"Medi-Cal, Private Insurance, Private Pay","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
e845cb48-1035-42de-81b3-409aa848746e,Go Behavioral,"506 Spring St #13308, Los Angeles, CA 90013",888-988-0520,https://gobehavioral.com/,"['ABA therapy', 'Parent child interaction therapy/parent training behavior management', 'Early intervention']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
267de4d5-5db0-4a15-aaf1-a59ab98fba9e,Graceful Expression,"600 N Rosemead Blvd #224, Pasadena, CA 91107",323-209-5108,http://graceful-expression.com/,['Speech therapy'],"Regional Center, Private Pay","[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5""]"
bedd6241-e90d-4cdc-9af0-1c75e0394de1,Harmony Speech Therapy & Diagnostics,"315 Arden Ave Glendale, CA 91203
10200 Sepulveda Blvd Suite 320 Mission Hills, CA 91345",818-478-1026,https://www.harmonyspeechtherapy.com/contacts/,['Speech therapy'],"Regional Center, Private Pay","[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""All Ages""]"
7d30fbc5-bc37-4e50-99ac-64f3018a9f1e,Hidden Treasures ABA Therapy Services,"6310 San Vicente Blvd Suite 300, Los Angeles,, CA 90048",323-693-1600,https://www.htaba.com/,['ABA therapy'],"Medi-Cal, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
96f48f2f-d69a-4fc4-9bf0-ee85e16a0811,Holding Hands Pediatric Therapy & Adult Services,"2101 N Glenoaks Blvd, Burbank, CA 91504",818-848-8825,https://www.holdinghandsinc.com/,"['ABA therapy', 'AST', 'M-CBI', 'Social Skills Training']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
93cee3ea-d70c-436e-baf4-abe9c84c41b0,Holding Hands Pediatric Therapy & Diagnostics,2115 Beverly Blvd Los Angeles CA 90057-2203,213-204-6514,https://www.holdinghandsinc.com/,['ABA therapy'],"Medi-Cal, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
0e2da6ae-e515-47cc-bc64-0e749a352366,Holding Hands Pediatric Therapy & Diagnostics,"2115 Beverly Blvd Los Angeles, CA 90057-2203",213-204-6514,https://www.holdinghandsinc.com/,['Floor-time therapy'],"Medi-Cal, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
d2931213-3ab2-4210-977b-cbb76e544dcd,"Holding Hands, Inc.","{""zip"": ""90057"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""2115 Beverly Blvd""}",323-938-3434 ext. 118,http://holdinghandsinc.com/,"['ABA therapy', 'AST', 'M-CBI', 'Social Skills Training']","Aetna, Anthem Blue Cross, Blue Shield of California/ Magellan Blueshield Promise Health Care First, Cigna/Cigna Behavioral Health, The Holman Group, LA Care Health Plan, Kaiser Foundation Health Plan Inc. MHN/Healthnet, United Healthcare/United Behavioral Health","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
1a41ad91-9bc0-4e1b-915d-d19f4e565750,Howard Chudler & Assoc.,"{""zip"": ""91724"", ""city"": ""Covina"", ""state"": ""CA"", ""street"": ""1274 Center Ct Dr #211""}",714-529-2549,http://www.alorabh.com/,['ABA therapy'],"{Molina Healthcare, Anthem Blue Cross, Easterseals Southern California, LA Care, IEHP, Kaiser Permanente, Molina Healthcare, Anthem BlueCross}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
25539d90-3004-4e24-99e4-6d364056fb11,Hyperion Behavioral Health,"410 Arden Ave
 Glendale CA 91203-1127",818-275-2587,https://www.hyperioncenter.com/,['Physical therapy'],"Regional Center, Private Pay, Medi-Cal, Blue Cross, Blue Shield, Anthem, Aetna, Cigna, Health Net, Molina","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
6a547be1-949b-4b4a-b825-2db087701dc5,Hyperion Behavioral Health Center,"{""zip"": ""90038"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""1224 Vine St""}",818-274-2587,https://www.hyperioncenter.com/,['Physical therapy'],"Regional Center, Private Pay, Medi-Cal, Blue Cross, Blue Shield, Anthem, Aetna, Cigna, Health Net, Molina","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
07bf7ad3-046a-4907-979b-d3f456f8503f,Ican-B,"{""zip"": ""91406"", ""city"": ""Van Nuys"", ""state"": ""CA"", ""street"": ""7141 Woodley Ave""}",818-616-1069,http://ican-b.com/,"['ABA therapy', 'Parent training']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
fd2dbbb2-a96e-4b2d-8b66-194595afd2fe,Igcn Healthcare Partners,"1605 W Olympic Blvd Los Angeles, CA 90015",323-433-4165,https://igcnhcp.com/,"['ABA therapy', 'Social skills', 'Parent training']","Private Insurance, Private Pay, Regional Center","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
15a5b482-97a0-4ae4-9f2b-357dbc8a459c,Inclusive Education & Community Partnership,"{""zip"": ""91401"", ""city"": ""Sherman Oaks"", ""state"": ""CA"", ""street"": ""13130 Burbank Blvd""}",805-985-4808,http://www.thehelpgroup.org/,"[""ABA therapy"", ""Social skills""]",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
535ab107-2bde-4fc9-9921-a820ba5e2a62,"Inizio Interventions, Inc.","1101 Fremont Ave
 South Pasadena CA 91030-3290
  
 1433 La Canada CA 91011-2109",818-937-0882,,['ABA therapy'],"Regional Center, Private Pay, Medicaid","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
ec6ece24-5a08-40e5-8db6-574dff25e731,Innovative Behavioral Therapies,"{""zip"": ""90010"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""3700 Wilshire Blvd #435""}",800-807-0305,https://abatherapies.com/,['ABA therapy'],"Medi-Cal, CalOptima","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
e65926d9-64a8-473f-ba22-7c4cfcdfef17,Inspira Behavior And Advocacy Specialists,"{""zip"": ""90602"", ""city"": ""Whittier"", ""state"": ""CA"", ""street"": ""8135 Painter Ave # 201""}",844-467-7763,https://inspirabehavior.com,"['ABA therapy', 'Parent training']","{CalOptima, LA Care, Blue Shield of California, Kaiser Permanente, MHN, Anthem Blue Cross Blue shielf, North Los Angeles Country Regional Center}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
c7b2d383-e989-4dc1-ac33-262aeda8ee67,Institute For Applied Behavior Analysis (Iaba),"{""zip"": ""90064"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""11150 W Olympic Blvd # 1160""}",310-649-0499,http://www.iaba.com/,"['ABA therapy', 'Social Skills training']","Anthem Blue Cross, Blue Shield of California, Health Net, Magellan Health, MHN","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
9ffb8149-4cf4-410e-b649-dc64676fe46d,Institute For Effective Behavioral Interventions (Iebi),"{""zip"": ""91403"", ""city"": ""Sherman Oaks"", ""state"": ""CA"", ""street"": ""15335 Morrison St""}",818-501-0822,http://www.iebionline.com/,"['Social Skills training', 'Parent training']","Anthem Blue Cross, Blue Shield of California, Care 1st Health Plan, Cigna, Kaiser Permanente, LA Care, Magellan Health Services, MHN, Molina Healthcare, North Los Angeles Countuy Regional Center, Frank D. Lanterman Regional Center","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
e57d169d-9f66-4a63-834b-6a96422413ca,Jabberdogs,"415 Huntington Dr. Suite 102 San Marino, Ca 91108",626-460-0281,https://www.jabberdogs.com/,"['Speech therapy', 'Occupational therapy', 'Feeding therapy']","Regional Center, Private Pay, Blue Shield of California PPO, Kaiser Permanente, TRICARE, Eastern Los Angeles Regional Center, Frank Lanterman Regional Center","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
c84755f7-345c-4792-b871-ff8dca3b25b6,"Jade Behavioral Consultants, Inc.","{""zip"": ""92801"", ""city"": ""Anaheim"", ""state"": ""CA"", ""street"": ""2115 W Crescent Ave #244""}",714-829-4138,https://www.jadebehavioralconsultants.org/,"['ABA therapy', 'Parent training', 'Feeding therapy']","Medi-Cal, CalOptima","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""All Ages""]"
3e9b76c3-23f6-4a87-b948-bd690a05788b,JBA Institute,"65 Enterprise, Aliso Viejo, CA 92656",949-339-5708,https://jbainstitute.com/,['ABA therapy'],"Regional Center, Private Pay, Blue Cross, Anthem, Aetna, Cigna, United Healthcare","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
546fccfc-dfe9-4bfd-ba13-79521e09b661,Jennifer Keany & Associates,"{""zip"": ""90045"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""8936 S Sepulveda Blvd Ste 200""}",310-287-0382,https://keanyassociates.com/,['Occupational Therapy'],"{TriCare, Private Pay}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
e9094a8c-35ef-418f-8a7d-390fd3b928ac,Joyful Development,"8925 Cattaraugus Ave, Los Angeles, CA 90034",310-405-5110,https://joyful-development.com/,"['Occupational therapy', 'Physical therapy', 'Early intervention', 'Adaptive skills training']","Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
d0193740-3a03-49da-95fe-0f951f118104,Jump and Schout Therapy,"500 W Central Ave
Brea CA 92821-3027",714-529-5022,http://www.leannschouten.com/,"['Speech therapy', 'Occupational therapy', 'Physical therapy']",Private Insurance,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
646df6aa-a2cf-4df2-98f3-44380145196d,Kadiant,3745 Long Beach Blvd Long Beach CA 90807-3340,866-523-4268,https://www.kadiant.com/,['ABA therapy'],"United Healthcare, Cigna, Optum, Aetna, Anthem, Kaiser Permanente, Blue Cross Blue Shield","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
fa8ed0aa-eedc-4cb9-80b4-585ec0127c08,Kadiant,"3745 Long Beach Blvd Long Beach, CA 90807-3340",866-523-4268,https://www.kadiant.com/california,['ABA therapy'],Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
7f93443c-e9c0-4bc0-ab2e-62251655e416,Keany Associates Behavior Intervention,8936 S Sepulveda Blvd Los Angeles CA 90045-3628,310-287-0382,https://keanyassociates.com/programs/behavior-intervention,"['ABA therapy', 'Speech therapy']","Funding: Department of Developmental Services (DDS), Tricare, School Districts, and Private Pay","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
d99956c8-5eae-4c89-9cb7-931895cad464,Keany Associates Behavior Intervention,"8936 S Sepulveda Blvd Los Angeles, CA 90045-3628",310-287-0382,https://keanyassociates.com/programs/behavior-intervention,"['ABA therapy', 'Speech therapy']","Funding: Department of Developmental Services (DDS), Tricare, School Districts, and Private Pay","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
5e5f32d6-1a03-4886-90fb-2999a3624a5a,KIDABILITIES in LA,"2814 Santa Monica Blvd, Santa Monica, 90404",310-444-8812,https://www.kidabilitiesla.com/,['Occupational therapy'],"Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
06eb4168-200b-43ba-bbc9-2dc8fc76211c,Kiddie Therapy,"9701 Wilshire Blvd #1000, Beverly Hills,, CA 90212",424-226-6166,https://www.kiddietherapy.com/,['Occupational therapy'],Private Pay,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
48bbac74-d183-44ea-902a-65329dc2d56c,Kids in Motion Pediatric Therapy,"3460 Torrance Blvd Suite 100 Torrance,, CA 90503",310-371-8555,https://www.mykidsinmotion.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']","Private Insurance, Private Pay","[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12""]"
3884ce91-ff10-4b8c-8506-1d26646d8c0f,Kid’s Path Pediatric Therapy Services,In-home & Teletherapy,310-439-9271,https://www.kidspathla.com/,['Occupational therapy'],Private Pay,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
1d53232a-e804-49df-ab8b-b1443131f2de,Kinder Clinic,"1932 14th St, Santa Monica, CA 90404",310-826-9800,https://www.kinderclinicinc.com/,"['Occupational therapy', 'Physical Therapy', 'Speech Therapy']",Private Pay,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
4b391b3f-81a9-460e-add8-4b21db48d4c6,Kyo,200 E Del Mar Blvs Pasadena CA 91105-3544,877-264-6747,https://kyocare.com/,['ABA therapy'],"Regional Center, Private Pay, Medi-Cal, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
b5037df8-ffb2-4e59-be6a-56ff70be44c5,Kyo,"33 Huntington Drive, Unit D Arcadia CA 91006",877-264-6747,https://kyocare.com/,['ABA therapy'],"Regional Center, Private Pay, Medi-Cal, Blue Cross, Anthem, Aetna, Cigna, Kaiser Permanente, United Healthcare","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
9da47916-f9be-4a25-89ba-865abccdbc26,Kyo,In home or at school,877-264-6747,https://kyocare.com/,['ABA therapy'],"Medi-Cal, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
e2b46988-136f-4336-a20b-41f2e2f35af3,Kyo,In home or at school,877-264-6747,https://kyocare.com/,['ABA therapy'],"Medi-Cal, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""All Ages""]"
3620490c-2a29-488d-9d53-598ea595bad6,Kyo Autism Therapy,"{""zip"": ""91105"", ""city"": ""Pasadena"", ""state"": ""CA"", ""street"": ""200 E Del Mar Blvd STE 112""}",877-539-7730,https://kyocare.com/,['ABA therapy'],"Medi-Cal, United Healthcare Optum, Regence, Humana, Magellan, Kaiser Permanente, Aetna, Premera Blue Cross, Anthem Blue Cross, Cigna, Evernorth","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
5bcfbcb4-b055-421a-9e43-648cd77576bc,LA Intensive Pediatric Therapy,"10780 Santa Monica Blvd #405, Los Angeles, CA 90025",310-234-0300,https://laipt.org/,"['Occupational therapy', 'Speech therapy', 'Physical therapy']","Medi-Cal, Private Insurance, Private Pay","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
6c910914-f6a4-41d9-ab50-468a105f12f8,LA Speech & Language Therapy Center,"5761 Buckingham Pkwy Culver City, CA 90230-6515",310-649-6199,https://speakla.com/,['Speech therapy'],Private Insurance,"[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
